doc_id,entity_type,entity_text
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Geelvink
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Noordknst
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Bagian Pertama Indiana
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Portugis
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Utara Di
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Koepang
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Pemerintah Belanda
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Solor
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Mila
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Oeliassers
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Melayu
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Kepulauan Banggaai
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Zernate
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Mombia
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Finisterre
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Kali Bes
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Pemerintah Kota
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Radja
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Gubernur
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Singapura
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Kepulauan Hindia Selatan
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Lakecune
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Owen Stanley
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Leikor
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Midden
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Zernate Residence
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,LOCATION,Sisi Timur Teluk Toehaha
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,ORGANIZATION,Kompeni
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,ORGANIZATION,Hindia Belanda
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,ORGANIZATION,Masjid
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,ORGANIZATION,Pemerintah
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,ORGANIZATION,Istana
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1920
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,225
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,189
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1019
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1494
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1749
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,134
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1811
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1323
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,104
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1824
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1557
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,145
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,105
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1852
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1846
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,131
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,147
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,859
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1017
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,183
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1857
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1038
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1827
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,125
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1671
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1845
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1849
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,230
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,152
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,4865
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1727
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1683
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,158
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,2056
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1646
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,148
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,018
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,135
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1839
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,2703
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,138
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1848
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1828
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1864
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1763
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,022
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1324
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1659
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,2000
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1847
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,615
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,110
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1686
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,tahun
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1861
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,4862
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,126
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1613
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,tanggal
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1834
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,857
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1855
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1652
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,535
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1850
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1656
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,028
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,544
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,548
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,936
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1589
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1817
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1657
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1738
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1853
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1859
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1475
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,5379
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,122
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1829
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,130
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1971
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1667
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1460
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,133
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,858
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1844
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,121
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,pada
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1503
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1773
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,411
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,020
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1860
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1854
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1880
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1281
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1645
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,120
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1404
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,340
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,154
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1862
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1863
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,240
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1851
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,300
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,712
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1653
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1856
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1841
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,843
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,570
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1858
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,127
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1549
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,3800
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1820
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,525
Ind_Buku Panduan Untuk Memahami Hindia-Belanda - Part 4_processed,DATE,1644
halaman_697_processed,LOCATION,Java
halaman_105_processed,LOCATION,Java
Atjeh van 26 December 1875 tot 4 September 1876_processed,LOCATION,Sumatra
Atjeh van 26 December 1875 tot 4 September 1876_processed,LOCATION,Timor
Atjeh van 26 December 1875 tot 4 September 1876_processed,LOCATION,Borneo
Atjeh van 26 December 1875 tot 4 September 1876_processed,LOCATION,Celebes
Atjeh van 26 December 1875 tot 4 September 1876_processed,LOCATION,Java
Atjeh van 26 December 1875 tot 4 September 1876_processed,LOCATION,Batavia
Atjeh van 26 December 1875 tot 4 September 1876_processed,LOCATION,Palembang
Atjeh van 26 December 1875 tot 4 September 1876_processed,ORGANIZATION,Kraton
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1200
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1875
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1873
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1061
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,2500
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,3600
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1876
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1800
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1575
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,3215
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,3000
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1879
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1837
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1870
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,2000
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1100
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1300
Atjeh van 26 December 1875 tot 4 September 1876_processed,DATE,1000
"Tijdschrift van het Koninklijk, Leiden 1887_processed",LOCATION,Sumatra
"Tijdschrift van het Koninklijk, Leiden 1887_processed",LOCATION,Gahra
"Tijdschrift van het Koninklijk, Leiden 1887_processed",LOCATION,Oedjong
"Tijdschrift van het Koninklijk, Leiden 1887_processed",ORGANIZATION,Kompeni
"Tijdschrift van het Koninklijk, Leiden 1887_processed",DATE,5700
halaman_316_processed,LOCATION,Batavia
halaman_273_processed,LOCATION,Timor
halaman_273_processed,LOCATION,Batavia
halaman_273_processed,LOCATION,Java
halaman_875_processed,LOCATION,Sumatra
halaman_875_processed,LOCATION,Java
item_129248_processed,LOCATION,Sumatra
item_129248_processed,LOCATION,Batavia
item_129248_processed,DATE,1873
item_129248_processed,DATE,1875
item_129248_processed,DATE,1874
item_129248_processed,DATE,1876
DE WINDEN OP DE KUST VAN ATJEH_processed,LOCATION,Sumatra
DE WINDEN OP DE KUST VAN ATJEH_processed,DATE,1631
DE WINDEN OP DE KUST VAN ATJEH_processed,DATE,1630
DE WINDEN OP DE KUST VAN ATJEH_processed,DATE,9470
halaman_614_processed,DATE,1873
halaman_877_processed,LOCATION,Java
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Abdoelah bin Akil
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Sjah ibn Abdoellah
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Sjah ibn Firman
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Pieter
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Sultan
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Ratu
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Hoesein ibn Ahmed
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Cornelis
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Mohammad ibn Idris
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Sri
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Johan
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Hendrik
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Moeda ibn Ali
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Sjah ibn Moenawwar
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Maimoen ibn Hibatoellah
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Sjah ibn Moethaffar
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Sjah ibn Inajat
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Raden
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Jan
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Abdoellah bin Abdoel
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Dewi
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Adipati
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Oethman bin Abdoellah
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",PERSON,Willem
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Sumatra
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Timor
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Pasoeroean
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Baroe
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Borneo
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Baroeh
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Moedik
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Java
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Ilir
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Gowa
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Celebes
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Tidore
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Atas
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Riouwgroep
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Palembang
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Solo
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Mataram
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Laga
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Broenei
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Malaka
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Lease
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Tlir
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Flores
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Ternate
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Bali
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Buitenzorg
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Brussel
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Sumbawa
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Lombok
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Lintau
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Batavia
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",LOCATION,Boekit
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",ORGANIZATION,Royal
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",ORGANIZATION,Kraton
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",ORGANIZATION,Persian Petroleum
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",ORGANIZATION,Far Eastern
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",ORGANIZATION,Celebes Trading
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",DATE,1608
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",DATE,1731
"Encyclopaedie van Nederlandsch-Indie, Martinus Nijhoff, 1919_processed",DATE,1500
